type,entry_time,exit_time,entry_price,exit_price,pnl_pct,bars_held,exit_reason
short,2025-01-02 04:55:00,2025-01-02 05:25:00,160.6,161.0818,-0.39999999999999547,6,stop_loss
long,2025-01-07 08:35:00,2025-01-07 09:35:00,160.02,159.53994,-0.40000000000000546,12,stop_loss
long,2025-01-13 03:55:00,2025-01-13 04:00:00,149.0,148.553,-0.4000000000000018,1,stop_loss
long,2025-01-13 05:10:00,2025-01-13 05:55:00,147.25,146.80825,-0.4000000000000089,9,stop_loss
long,2025-01-13 06:10:00,2025-01-13 06:30:00,146.07,145.63179,-0.3999999999999986,4,stop_loss
long,2025-01-14 03:45:00,2025-01-14 03:50:00,144.19,143.75743,-0.3999999999999988,1,stop_loss
long,2025-01-27 06:25:00,2025-01-27 06:40:00,145.05,144.61485000000002,-0.39999999999999525,3,stop_loss
long,2025-01-30 07:45:00,2025-01-30 07:55:00,141.66,141.23502,-0.4000000000000036,2,stop_loss
long,2025-01-31 04:00:00,2025-01-31 04:15:00,140.07,140.91042,0.4999999999999962,3,take_profit
long,2025-02-10 06:10:00,2025-02-10 06:30:00,143.19,142.76042999999999,-0.4000000000000087,4,stop_loss
long,2025-02-10 06:55:00,2025-02-10 07:05:00,143.28,142.85016,-0.400000000000009,2,stop_loss
long,2025-02-11 08:15:00,2025-02-11 08:40:00,136.87,137.69122000000002,0.500000000000008,5,take_profit
long,2025-02-28 04:30:00,2025-02-28 04:45:00,108.17,108.81902000000001,0.5000000000000067,3,take_profit
long,2025-02-28 04:50:00,2025-02-28 04:55:00,109.12,108.79264,-0.3999999999999988,1,stop_loss
short,2025-03-04 05:05:00,2025-03-04 05:30:00,112.68,113.01804,-0.39999999999999325,5,stop_loss
short,2025-03-04 05:50:00,2025-03-04 06:50:00,113.79,114.13136999999999,-0.3999999999999855,12,stop_loss
short,2025-03-04 07:15:00,2025-03-04 07:30:00,114.21,113.52474,0.49999999999999967,3,take_profit
short,2025-03-18 04:50:00,2025-03-18 05:00:00,108.72,109.04615999999999,-0.39999999999998836,2,stop_loss
short,2025-03-24 05:15:00,2025-03-24 05:55:00,120.1,120.46029999999998,-0.39999999999998415,8,stop_loss
short,2025-03-24 06:15:00,2025-03-24 06:45:00,120.77,120.04538,0.5000000000000013,6,take_profit
long,2025-03-25 05:15:00,2025-03-25 05:25:00,114.22,113.87734,-0.3999999999999957,2,stop_loss
long,2025-03-25 05:55:00,2025-03-25 07:25:00,113.69,113.34893,-0.4000000000000018,18,stop_loss
short,2025-04-03 05:10:00,2025-04-03 05:40:00,114.19,114.53256999999998,-0.39999999999998315,6,stop_loss
short,2025-04-15 04:55:00,2025-04-15 05:55:00,112.3,112.63689999999998,-0.39999999999998737,12,stop_loss
short,2025-04-15 07:15:00,2025-04-15 07:30:00,112.8,113.13839999999999,-0.3999999999999937,3,stop_loss
short,2025-04-15 07:45:00,2025-04-15 08:00:00,112.65,112.98795,-0.39999999999999303,3,stop_loss
short,2025-04-16 04:25:00,2025-04-16 04:35:00,117.81,117.10314,0.5000000000000051,2,take_profit
short,2025-04-24 04:35:00,2025-04-24 04:40:00,127.7,128.0831,-0.39999999999999913,1,stop_loss
long,2025-05-07 04:35:00,2025-05-07 04:50:00,113.48,113.13956,-0.4000000000000008,3,stop_loss
long,2025-05-07 05:00:00,2025-05-07 05:10:00,114.59,114.24623,-0.4000000000000056,2,stop_loss
short,2025-05-12 04:35:00,2025-05-12 04:40:00,120.0,119.28,0.4999999999999991,1,take_profit
short,2025-05-13 05:00:00,2025-05-13 05:25:00,122.86,123.22857999999998,-0.3999999999999838,5,stop_loss
long,2025-05-20 04:35:00,2025-05-20 05:15:00,123.95,124.6937,0.5000000000000032,8,take_profit
long,2025-05-21 04:10:00,2025-05-21 04:45:00,121.86,122.59116,0.5000000000000022,7,take_profit
long,2025-05-27 04:15:00,2025-05-27 04:25:00,121.42,121.05574,-0.40000000000000135,2,stop_loss
long,2025-05-27 04:45:00,2025-05-27 05:20:00,120.83,121.55498,0.5000000000000019,7,take_profit
long,2025-06-19 08:30:00,2025-06-19 09:50:00,119.69,119.33093,-0.40000000000000224,16,stop_loss
short,2025-06-23 06:30:00,2025-06-23 07:00:00,123.23,123.59969,-0.39999999999999303,6,stop_loss
short,2025-06-23 07:25:00,2025-06-23 09:55:00,123.48,123.85043999999999,-0.39999999999999014,30,stop_loss
short,2025-06-25 07:45:00,2025-06-25 07:50:00,145.26,144.38844,0.4999999999999919,1,take_profit
long,2025-07-04 05:25:00,2025-07-04 05:55:00,124.84,124.46548,-0.40000000000000313,6,stop_loss
long,2025-07-04 06:20:00,2025-07-04 06:25:00,123.09,122.72073,-0.40000000000000013,1,stop_loss
short,2025-07-10 04:55:00,2025-07-10 05:00:00,130.87,131.26261,-0.3999999999999928,1,stop_loss
short,2025-07-21 04:00:00,2025-07-21 04:05:00,134.89,135.29466999999997,-0.3999999999999865,1,stop_loss
long,2025-07-25 05:55:00,2025-07-25 06:05:00,127.5,127.11749999999999,-0.4000000000000058,2,stop_loss
long,2025-07-28 09:10:00,2025-07-28 09:40:00,124.4,125.1464,0.49999999999999534,6,take_profit
long,2025-08-07 06:25:00,2025-08-07 07:00:00,120.6,120.23819999999999,-0.4000000000000019,7,stop_loss
long,2025-08-07 07:15:00,2025-08-07 07:35:00,119.93,119.57021,-0.40000000000000313,4,stop_loss
long,2025-08-07 08:35:00,2025-08-07 08:50:00,119.0,119.714,0.4999999999999989,3,take_profit
long,2025-08-11 04:40:00,2025-08-11 05:15:00,117.93,117.57621,-0.400000000000003,7,stop_loss
long,2025-08-11 08:00:00,2025-08-11 08:35:00,115.21,115.90126,0.4999999999999999,7,take_profit
short,2025-08-12 06:50:00,2025-08-12 07:00:00,122.25,122.61674999999998,-0.39999999999998526,2,stop_loss
short,2025-08-29 05:00:00,2025-08-29 05:05:00,124.66,125.03397999999999,-0.39999999999999103,1,stop_loss
short,2025-09-02 05:00:00,2025-09-02 05:10:00,133.21,133.60962999999998,-0.39999999999998015,2,stop_loss
