type,entry_time,exit_time,entry_price,exit_price,pnl_pct,bars_held,exit_reason
short,2025-01-22 04:15:00,2025-01-22 05:45:00,162.6,160.974,0.9000000000000029,6,take_profit
long,2025-01-27 06:30:00,2025-01-27 06:45:00,144.43,145.8743,0.8999999999999988,1,take_profit
long,2025-01-28 05:15:00,2025-01-28 05:45:00,141.9,143.31900000000002,0.9000000000000078,2,take_profit
long,2025-01-31 04:15:00,2025-01-31 04:30:00,140.12,139.4194,-0.6000000000000061,1,stop_loss
long,2025-01-31 05:00:00,2025-01-31 09:45:00,140.5,140.64,-0.0003558718861307181,19,forced_intraday_exit
long,2025-02-03 06:30:00,2025-02-03 07:00:00,137.86,137.1707,-0.6000000000000021,2,stop_loss
long,2025-02-03 07:45:00,2025-02-03 09:30:00,136.92,138.2892,0.9000000000000047,7,take_profit
long,2025-02-04 04:00:00,2025-02-04 04:45:00,138.42,137.72789999999998,-0.6000000000000077,3,stop_loss
long,2025-02-04 05:45:00,2025-02-04 08:00:00,137.11,138.48110000000003,0.9000000000000091,9,take_profit
short,2025-02-06 08:30:00,2025-02-06 09:30:00,145.85,146.57924999999997,-0.5999999999999857,4,stop_loss
short,2025-02-07 04:00:00,2025-02-07 04:30:00,148.1,148.8405,-0.5999999999999982,2,stop_loss
short,2025-02-07 05:00:00,2025-02-07 05:15:00,146.59,147.32295,-0.599999999999992,1,stop_loss
short,2025-02-07 06:15:00,2025-02-07 06:30:00,148.35,149.09175,-0.5999999999999974,1,stop_loss
short,2025-02-07 07:30:00,2025-02-07 08:15:00,151.09,149.5791,0.899999999999995,3,take_profit
long,2025-02-10 07:45:00,2025-02-10 08:45:00,142.89,142.17555,-0.5999999999999995,4,stop_loss
long,2025-02-10 09:15:00,2025-02-10 09:30:00,143.51,142.79245,-0.5999999999999921,1,stop_loss
long,2025-02-11 06:15:00,2025-02-11 06:45:00,140.08,139.3796,-0.6000000000000013,2,stop_loss
long,2025-02-12 07:15:00,2025-02-12 08:15:00,127.5,126.8625,-0.6000000000000022,4,stop_loss
long,2025-02-12 08:45:00,2025-02-12 09:00:00,126.12,125.4894,-0.6000000000000009,1,stop_loss
long,2025-02-14 05:45:00,2025-02-14 06:30:00,124.13,123.50935,-0.5999999999999982,3,stop_loss
long,2025-02-14 09:00:00,2025-02-14 09:15:00,123.81,123.19095,-0.6000000000000011,1,stop_loss
long,2025-02-18 05:15:00,2025-02-18 05:30:00,119.12,118.5244,-0.6000000000000038,1,stop_loss
long,2025-02-19 04:00:00,2025-02-19 04:30:00,122.27,123.4927,0.9000000000000027,2,take_profit
short,2025-02-20 04:00:00,2025-02-20 05:30:00,123.17,123.78584999999998,-0.5999999999999841,6,stop_loss
short,2025-02-20 06:15:00,2025-02-20 07:00:00,124.06,122.8194,0.9000000000000005,3,take_profit
long,2025-02-21 07:00:00,2025-02-21 08:00:00,118.78,118.1861,-0.6000000000000042,4,stop_loss
long,2025-02-24 05:15:00,2025-02-24 09:45:00,116.44,115.8578,-0.6000000000000002,18,stop_loss
long,2025-02-25 04:00:00,2025-02-25 04:45:00,117.87,117.28065000000001,-0.5999999999999966,3,stop_loss
long,2025-02-25 06:15:00,2025-02-25 09:15:00,115.89,115.31055,-0.5999999999999951,12,stop_loss
long,2025-02-27 05:00:00,2025-02-27 05:15:00,115.27,114.69364999999999,-0.6000000000000043,1,stop_loss
long,2025-02-27 07:00:00,2025-02-27 08:15:00,113.43,112.86285000000001,-0.5999999999999983,5,stop_loss
long,2025-02-28 07:45:00,2025-02-28 08:45:00,106.71,107.77709999999999,0.8999999999999967,4,take_profit
long,2025-03-03 04:45:00,2025-03-03 05:00:00,107.07,106.53465,-0.5999999999999944,1,stop_loss
long,2025-03-03 06:45:00,2025-03-03 07:00:00,105.43,106.4843,0.8999999999999978,1,take_profit
short,2025-03-04 09:15:00,2025-03-04 09:45:00,114.22,113.0778,0.9000000000000022,2,take_profit
short,2025-03-05 04:30:00,2025-03-05 06:30:00,116.05,116.63024999999999,-0.5999999999999934,8,stop_loss
short,2025-03-05 07:30:00,2025-03-05 08:15:00,117.25,116.0775,0.8999999999999996,3,take_profit
short,2025-03-06 05:15:00,2025-03-06 06:30:00,117.7,116.523,0.9000000000000058,5,take_profit
long,2025-03-10 05:00:00,2025-03-10 05:30:00,114.39,113.81805,-0.600000000000001,2,stop_loss
long,2025-03-10 07:30:00,2025-03-10 08:45:00,113.57,113.00214999999999,-0.6000000000000062,5,stop_loss
long,2025-03-11 07:00:00,2025-03-11 07:30:00,111.37,110.81315000000001,-0.5999999999999974,2,stop_loss
long,2025-03-11 08:30:00,2025-03-11 09:15:00,110.82,110.26589999999999,-0.6000000000000049,3,stop_loss
long,2025-03-12 03:45:00,2025-03-12 05:15:00,112.0,111.44,-0.600000000000002,6,stop_loss
long,2025-03-12 06:45:00,2025-03-12 07:15:00,109.45,108.90275,-0.6000000000000049,2,stop_loss
long,2025-03-13 04:15:00,2025-03-13 04:30:00,110.3,109.74849999999999,-0.6000000000000039,1,stop_loss
long,2025-03-13 06:30:00,2025-03-13 08:00:00,108.9,108.3555,-0.5999999999999993,6,stop_loss
short,2025-03-18 05:00:00,2025-03-18 05:45:00,108.27,108.81134999999999,-0.5999999999999948,3,stop_loss
short,2025-03-18 06:45:00,2025-03-18 08:30:00,109.0,109.54499999999999,-0.5999999999999885,7,stop_loss
short,2025-03-19 06:30:00,2025-03-19 07:00:00,112.05,112.61024999999998,-0.5999999999999841,2,stop_loss
short,2025-03-19 07:45:00,2025-03-19 08:30:00,113.0,113.56499999999998,-0.5999999999999854,3,stop_loss
short,2025-03-20 04:15:00,2025-03-20 06:30:00,113.3,112.167,0.899999999999996,9,take_profit
short,2025-03-21 05:15:00,2025-03-21 06:45:00,114.1,114.67049999999998,-0.5999999999999837,6,stop_loss
short,2025-03-24 05:45:00,2025-03-24 08:30:00,120.47,119.2653,0.900000000000002,11,take_profit
long,2025-03-25 07:45:00,2025-03-25 09:30:00,113.49,112.92255,-0.5999999999999945,7,stop_loss
long,2025-03-26 04:45:00,2025-03-26 05:30:00,111.92,111.3604,-0.6000000000000029,3,stop_loss
long,2025-03-26 06:00:00,2025-03-26 09:15:00,111.03,110.47485,-0.5999999999999979,13,stop_loss
long,2025-03-27 07:45:00,2025-03-27 08:00:00,110.99,110.43504999999999,-0.6000000000000046,1,stop_loss
long,2025-03-28 07:15:00,2025-03-28 07:30:00,107.65,107.11175,-0.6000000000000046,1,stop_loss
long,2025-03-28 08:00:00,2025-03-28 08:30:00,107.31,106.77345,-0.600000000000005,2,stop_loss
long,2025-03-28 08:45:00,2025-03-28 09:15:00,107.8,108.878,0.9000000000000029,2,take_profit
long,2025-04-01 04:00:00,2025-04-01 07:00:00,109.19,110.2819,0.8999999999999959,12,take_profit
short,2025-04-03 06:00:00,2025-04-03 06:45:00,114.5,115.07249999999999,-0.599999999999992,3,stop_loss
short,2025-04-03 07:15:00,2025-04-03 07:45:00,114.48,115.05239999999999,-0.5999999999999892,2,stop_loss
long,2025-04-04 07:00:00,2025-04-04 07:30:00,110.65,110.09675,-0.600000000000005,2,stop_loss
short,2025-04-15 06:30:00,2025-04-15 06:45:00,112.31,112.87154999999998,-0.5999999999999845,1,stop_loss
short,2025-04-15 07:15:00,2025-04-15 07:30:00,112.96,113.52479999999998,-0.5999999999999921,1,stop_loss
short,2025-04-16 04:30:00,2025-04-16 04:45:00,117.01,115.8399,0.9000000000000042,1,take_profit
short,2025-04-16 07:00:00,2025-04-16 09:00:00,117.04,115.8696,0.9000000000000005,8,take_profit
short,2025-04-17 05:30:00,2025-04-17 06:30:00,121.59,122.19794999999999,-0.5999999999999903,4,stop_loss
short,2025-04-17 07:00:00,2025-04-17 08:30:00,120.8,119.592,0.8999999999999987,6,take_profit
short,2025-04-21 04:45:00,2025-04-21 05:15:00,122.72,123.33359999999999,-0.5999999999999928,2,stop_loss
short,2025-04-21 05:45:00,2025-04-21 08:15:00,122.98,123.5949,-0.5999999999999932,10,stop_loss
short,2025-04-21 09:00:00,2025-04-21 09:15:00,123.7,124.31849999999999,-0.5999999999999864,1,stop_loss
short,2025-04-22 08:15:00,2025-04-22 08:30:00,124.59,125.21294999999999,-0.599999999999991,1,stop_loss
short,2025-04-24 05:45:00,2025-04-24 06:00:00,125.97,126.59984999999999,-0.5999999999999924,1,stop_loss
short,2025-04-24 06:30:00,2025-04-24 06:45:00,126.35,126.98174999999998,-0.5999999999999861,1,stop_loss
short,2025-04-24 08:15:00,2025-04-24 08:30:00,128.62,129.26309999999998,-0.599999999999981,1,stop_loss
long,2025-04-25 06:45:00,2025-04-25 07:30:00,124.78,126.0278,0.8999999999999985,3,take_profit
long,2025-04-28 04:00:00,2025-04-28 04:15:00,123.48,122.8626,-0.6000000000000028,1,stop_loss
long,2025-04-28 05:15:00,2025-04-28 05:30:00,122.85,124.07849999999999,0.8999999999999975,1,take_profit
long,2025-05-02 07:15:00,2025-05-02 07:30:00,119.96,119.36019999999999,-0.6000000000000015,1,stop_loss
long,2025-05-02 08:00:00,2025-05-02 08:45:00,120.14,119.5393,-0.6000000000000028,3,stop_loss
long,2025-05-09 07:15:00,2025-05-09 07:45:00,111.85,111.29074999999999,-0.6000000000000052,2,stop_loss
long,2025-05-09 08:15:00,2025-05-09 08:45:00,111.33,112.4433,0.8999999999999959,2,take_profit
short,2025-05-12 07:30:00,2025-05-12 09:45:00,120.38,120.15,0.0910616381458629,9,forced_intraday_exit
short,2025-05-13 04:30:00,2025-05-13 04:45:00,122.43,123.04214999999999,-0.5999999999999881,1,stop_loss
short,2025-05-13 05:15:00,2025-05-13 05:45:00,123.01,123.62504999999999,-0.5999999999999857,2,stop_loss
short,2025-05-13 06:15:00,2025-05-13 06:45:00,123.56,124.17779999999999,-0.5999999999999905,2,stop_loss
short,2025-05-14 05:00:00,2025-05-14 06:15:00,123.99,122.75009999999999,0.9000000000000047,5,take_profit
short,2025-05-15 05:30:00,2025-05-15 07:00:00,125.54,126.1677,-0.5999999999999921,6,stop_loss
short,2025-05-15 07:15:00,2025-05-15 09:45:00,125.72,125.5,0.07499204581609836,10,forced_intraday_exit
short,2025-05-16 04:15:00,2025-05-16 04:30:00,126.3,126.93149999999999,-0.5999999999999909,1,stop_loss
short,2025-05-16 05:30:00,2025-05-16 08:15:00,126.5,127.1325,-0.5999999999999946,11,stop_loss
long,2025-05-21 07:00:00,2025-05-21 09:45:00,120.63,120.82,0.05750642460415961,11,forced_intraday_exit
short,2025-05-23 06:30:00,2025-05-23 07:45:00,128.71,127.42290000000001,0.8999999999999962,5,take_profit
long,2025-05-27 09:15:00,2025-05-27 09:45:00,121.0,121.11,-0.009090909090909566,2,forced_intraday_exit
long,2025-05-30 05:15:00,2025-05-30 06:00:00,121.73,122.9473,0.8999999999999956,3,take_profit
short,2025-05-30 06:30:00,2025-05-30 08:00:00,122.93,123.54464999999999,-0.5999999999999864,6,stop_loss
short,2025-05-30 08:45:00,2025-05-30 09:45:00,124.61,123.83,0.525952973276624,4,forced_intraday_exit
short,2025-06-02 05:15:00,2025-06-02 06:30:00,124.55,125.17274999999998,-0.5999999999999857,5,stop_loss
short,2025-06-03 04:30:00,2025-06-03 04:45:00,125.32,125.94659999999998,-0.5999999999999857,1,stop_loss
short,2025-06-06 09:15:00,2025-06-06 09:45:00,126.6,126.42,0.04218009478672402,2,forced_intraday_exit
long,2025-06-10 08:45:00,2025-06-10 09:45:00,126.14,125.96,-0.24269858886951548,4,forced_intraday_exit
long,2025-06-13 08:15:00,2025-06-13 09:00:00,126.8,128.068,0.9000000000000118,3,take_profit
long,2025-06-16 04:45:00,2025-06-16 09:45:00,127.28,127.9,0.3871150219987465,20,forced_intraday_exit
long,2025-06-18 06:45:00,2025-06-18 07:15:00,124.28,123.6586,-0.5999999999999953,2,stop_loss
long,2025-06-18 07:45:00,2025-06-18 08:45:00,123.74,123.12129999999999,-0.6000000000000033,4,stop_loss
long,2025-06-19 04:00:00,2025-06-19 04:15:00,123.26,122.64370000000001,-0.5999999999999963,1,stop_loss
long,2025-06-19 06:30:00,2025-06-19 07:00:00,121.15,120.54425,-0.6000000000000003,2,stop_loss
long,2025-06-20 04:00:00,2025-06-20 04:45:00,119.62,120.81620000000001,0.9000000000000038,3,take_profit
long,2025-06-20 04:45:00,2025-06-20 07:00:00,120.53,119.92735,-0.5999999999999975,9,stop_loss
long,2025-06-20 09:00:00,2025-06-20 09:30:00,119.32,118.7234,-0.599999999999996,2,stop_loss
long,2025-06-23 04:15:00,2025-06-23 04:30:00,118.97,120.1597,0.9000000000000018,1,take_profit
short,2025-06-24 07:00:00,2025-06-24 07:30:00,124.33,124.95164999999999,-0.5999999999999905,2,stop_loss
short,2025-06-24 08:00:00,2025-06-24 09:00:00,124.15,124.77074999999999,-0.5999999999999893,4,stop_loss
short,2025-06-25 09:00:00,2025-06-25 09:15:00,143.52,144.2376,-0.5999999999999833,1,stop_loss
short,2025-06-26 03:45:00,2025-06-26 04:00:00,141.82,142.52909999999997,-0.5999999999999845,1,stop_loss
short,2025-06-26 07:00:00,2025-06-26 07:30:00,142.07,142.78034999999997,-0.5999999999999838,2,stop_loss
short,2025-06-27 04:15:00,2025-06-27 04:30:00,142.65,143.36325,-0.5999999999999915,1,stop_loss
short,2025-06-30 06:30:00,2025-06-30 09:45:00,143.65,142.2135,0.8999999999999966,13,take_profit
long,2025-07-01 06:45:00,2025-07-01 08:00:00,140.4,139.698,-0.5999999999999988,5,stop_loss
long,2025-07-01 08:30:00,2025-07-01 09:45:00,139.88,140.5,0.3432370603374354,5,forced_intraday_exit
long,2025-07-02 08:15:00,2025-07-02 09:45:00,136.27,135.58865,-0.6000000000000065,6,stop_loss
long,2025-07-03 04:15:00,2025-07-03 07:45:00,135.06,134.3847,-0.5999999999999948,14,stop_loss
long,2025-07-03 09:15:00,2025-07-03 09:45:00,135.28,136.6328,0.9000000000000014,2,take_profit
long,2025-07-04 06:45:00,2025-07-04 07:00:00,124.6,123.97699999999999,-0.6000000000000038,1,stop_loss
long,2025-07-04 07:45:00,2025-07-04 08:45:00,123.98,123.3601,-0.600000000000001,4,stop_loss
long,2025-07-04 09:15:00,2025-07-04 09:45:00,122.98,124.2098,0.8999999999999978,2,take_profit
long,2025-07-07 03:45:00,2025-07-07 04:45:00,124.12,123.49940000000001,-0.5999999999999968,4,stop_loss
long,2025-07-07 05:15:00,2025-07-07 06:00:00,123.75,123.13125,-0.6000000000000046,3,stop_loss
long,2025-07-07 07:00:00,2025-07-07 08:00:00,123.28,122.6636,-0.599999999999999,4,stop_loss
long,2025-07-07 08:30:00,2025-07-07 09:30:00,122.95,124.1795,0.9000000000000014,4,take_profit
short,2025-07-10 05:30:00,2025-07-10 05:45:00,130.72,131.37359999999998,-0.5999999999999871,1,stop_loss
short,2025-07-10 06:30:00,2025-07-10 06:45:00,130.54,131.19269999999997,-0.599999999999986,1,stop_loss
short,2025-07-10 07:30:00,2025-07-10 08:45:00,132.03,132.69015,-0.5999999999999904,5,stop_loss
long,2025-07-14 08:00:00,2025-07-14 08:15:00,125.23,124.60385000000001,-0.5999999999999964,1,stop_loss
long,2025-07-15 03:45:00,2025-07-15 04:00:00,125.3,124.67349999999999,-0.6000000000000058,1,stop_loss
long,2025-07-15 04:45:00,2025-07-15 08:45:00,124.88,124.2556,-0.5999999999999954,16,stop_loss
short,2025-07-16 09:15:00,2025-07-16 09:30:00,129.05,129.69525,-0.5999999999999813,1,stop_loss
short,2025-07-17 07:45:00,2025-07-17 08:00:00,131.36,132.0168,-0.5999999999999813,1,stop_loss
short,2025-07-18 04:15:00,2025-07-18 04:30:00,132.17,132.83084999999997,-0.5999999999999865,1,stop_loss
short,2025-07-21 05:30:00,2025-07-21 06:15:00,137.9,136.52100000000002,0.8999999999999932,3,take_profit
short,2025-07-21 08:30:00,2025-07-21 09:45:00,137.65,137.0,0.3722121322194011,5,forced_intraday_exit
short,2025-07-22 04:15:00,2025-07-22 04:45:00,136.45,137.13224999999997,-0.5999999999999869,2,stop_loss
short,2025-07-22 06:00:00,2025-07-22 08:00:00,138.55,137.1645,0.9000000000000054,8,take_profit
long,2025-07-23 06:45:00,2025-07-23 08:15:00,135.0,134.325,-0.6000000000000084,6,stop_loss
long,2025-07-23 09:15:00,2025-07-23 09:45:00,134.2,134.1,-0.17451564828613586,2,forced_intraday_exit
long,2025-07-24 06:45:00,2025-07-24 07:15:00,132.32,131.6584,-0.5999999999999946,2,stop_loss
long,2025-07-25 07:15:00,2025-07-25 09:45:00,126.65,126.01675,-0.600000000000003,10,stop_loss
long,2025-07-28 04:00:00,2025-07-28 04:30:00,126.36,127.6236,0.8999999999999975,2,take_profit
long,2025-07-28 09:15:00,2025-07-28 09:45:00,124.86,124.2357,-0.6000000000000042,2,stop_loss
long,2025-07-29 05:15:00,2025-07-29 06:15:00,122.9,124.129,0.8999999999999994,4,take_profit
short,2025-07-31 06:15:00,2025-07-31 07:15:00,127.2,127.83599999999998,-0.5999999999999854,4,stop_loss
short,2025-08-01 06:45:00,2025-08-01 07:15:00,130.07,128.7693,0.9000000000000049,2,take_profit
long,2025-08-05 05:45:00,2025-08-05 09:45:00,125.61,124.98195,-0.6000000000000014,16,stop_loss
long,2025-08-11 04:00:00,2025-08-11 04:15:00,118.99,118.39505,-0.5999999999999976,1,stop_loss
long,2025-08-11 04:45:00,2025-08-11 05:15:00,117.93,117.34035,-0.600000000000005,2,stop_loss
long,2025-08-11 08:15:00,2025-08-11 09:45:00,115.19,114.61404999999999,-0.6000000000000052,6,stop_loss
long,2025-08-12 03:45:00,2025-08-12 04:15:00,118.15,117.55925,-0.5999999999999999,2,stop_loss
short,2025-08-12 09:00:00,2025-08-12 09:15:00,121.08,119.86919999999999,0.9000000000000051,1,take_profit
short,2025-08-13 04:15:00,2025-08-13 05:30:00,123.54,122.30460000000001,0.8999999999999988,5,take_profit
short,2025-08-13 08:45:00,2025-08-13 09:15:00,122.7,123.31349999999999,-0.59999999999999,2,stop_loss
long,2025-08-14 04:45:00,2025-08-14 05:45:00,119.78,119.1811,-0.6000000000000003,4,stop_loss
long,2025-08-14 06:30:00,2025-08-14 07:45:00,118.93,118.33535,-0.6000000000000012,5,stop_loss
long,2025-08-18 04:00:00,2025-08-18 04:30:00,119.84,121.03840000000001,0.9000000000000054,2,take_profit
long,2025-08-19 04:00:00,2025-08-19 04:45:00,119.3,120.493,0.8999999999999984,3,take_profit
short,2025-08-19 08:45:00,2025-08-19 09:00:00,123.26,123.87629999999999,-0.5999999999999848,1,stop_loss
short,2025-08-20 03:45:00,2025-08-20 04:15:00,122.7,123.31349999999999,-0.59999999999999,2,stop_loss
short,2025-08-20 06:00:00,2025-08-20 09:15:00,123.18,121.9482,0.9000000000000056,13,take_profit
long,2025-08-26 07:30:00,2025-08-26 08:00:00,119.25,120.4425,0.8999999999999962,2,take_profit
long,2025-08-28 04:00:00,2025-08-28 04:45:00,119.03,118.43485,-0.6000000000000032,3,stop_loss
long,2025-08-28 05:30:00,2025-08-28 06:00:00,117.93,117.34035,-0.600000000000005,2,stop_loss
long,2025-08-28 06:30:00,2025-08-28 09:45:00,117.11,118.2811,0.8999999999999962,13,take_profit
short,2025-08-29 05:45:00,2025-08-29 07:00:00,124.86,125.48429999999999,-0.5999999999999928,5,stop_loss
short,2025-08-29 07:45:00,2025-08-29 08:15:00,125.75,126.37874999999998,-0.599999999999986,2,stop_loss
short,2025-09-01 07:15:00,2025-09-01 09:45:00,125.43,125.8,-0.3949852507374554,10,forced_intraday_exit
short,2025-09-05 05:15:00,2025-09-05 06:15:00,137.0,135.63,0.9000000000000034,4,take_profit
short,2025-09-08 07:15:00,2025-09-08 08:15:00,139.29,137.8971,0.8999999999999981,4,take_profit
long,2025-09-09 07:45:00,2025-09-09 09:45:00,136.64,136.27,-0.3707845433255095,8,forced_intraday_exit
short,2025-09-18 06:00:00,2025-09-18 06:30:00,137.06,137.7453,-0.5999999999999882,2,stop_loss
short,2025-09-18 08:30:00,2025-09-18 09:45:00,139.29,138.9,0.17999138488045544,5,forced_intraday_exit
short,2025-09-19 06:30:00,2025-09-19 08:15:00,144.6,143.154,0.8999999999999987,7,take_profit
long,2025-09-23 07:30:00,2025-09-23 07:45:00,137.9,137.2105,-0.6000000000000069,1,stop_loss
long,2025-09-23 08:15:00,2025-09-23 08:45:00,137.9,137.2105,-0.6000000000000069,2,stop_loss
long,2025-09-24 05:15:00,2025-09-24 06:30:00,135.0,136.35,0.8999999999999959,5,take_profit
long,2025-09-25 04:30:00,2025-09-25 05:15:00,134.8,136.14800000000002,0.9000000000000098,3,take_profit
short,2025-09-25 08:15:00,2025-09-25 09:45:00,138.43,137.0457,0.8999999999999971,6,take_profit
short,2025-09-29 06:15:00,2025-09-29 06:30:00,150.98,151.73489999999998,-0.5999999999999948,1,stop_loss
short,2025-09-29 08:45:00,2025-09-29 09:45:00,154.91,153.3609,0.9000000000000065,4,take_profit
short,2025-09-30 04:15:00,2025-09-30 04:45:00,157.69,158.47844999999998,-0.5999999999999893,2,stop_loss
short,2025-09-30 05:45:00,2025-09-30 06:00:00,159.0,157.41,0.900000000000002,1,take_profit
short,2025-10-01 04:30:00,2025-10-01 04:45:00,163.58,164.3979,-0.599999999999988,1,stop_loss
short,2025-10-01 05:30:00,2025-10-01 06:15:00,163.74,164.5587,-0.5999999999999869,3,stop_loss
short,2025-10-01 07:30:00,2025-10-01 08:00:00,166.0,166.82999999999998,-0.5999999999999904,2,stop_loss
short,2025-10-07 08:15:00,2025-10-07 09:45:00,163.4,162.9,0.20599755201958383,6,forced_intraday_exit
long,2025-10-08 09:00:00,2025-10-08 09:15:00,159.6,158.802,-0.6000000000000011,1,stop_loss
short,2025-10-10 06:45:00,2025-10-10 07:45:00,163.77,164.58884999999998,-0.5999999999999812,4,stop_loss
short,2025-10-10 08:15:00,2025-10-10 09:30:00,164.04,162.3996,0.8999999999999999,5,take_profit
short,2025-10-15 05:15:00,2025-10-15 05:30:00,163.84,164.6592,-0.599999999999997,1,stop_loss
short,2025-10-15 06:15:00,2025-10-15 09:45:00,166.09,165.1,0.49606237582034385,14,forced_intraday_exit
short,2025-10-16 08:30:00,2025-10-16 09:45:00,166.55,166.53,-0.08799159411587498,5,forced_intraday_exit
short,2025-10-20 08:15:00,2025-10-20 09:00:00,170.91,171.76454999999999,-0.5999999999999936,3,stop_loss
short,2025-10-23 05:15:00,2025-10-23 09:45:00,175.08,174.08,0.4711674663011195,18,forced_intraday_exit
short,2025-10-24 06:00:00,2025-10-24 06:15:00,182.55,183.46275,-0.5999999999999936,1,stop_loss
short,2025-10-24 08:30:00,2025-10-24 09:45:00,188.62,189.19,-0.40219488919520363,5,forced_intraday_exit
short,2025-10-27 04:00:00,2025-10-27 04:15:00,186.75,187.68374999999997,-0.5999999999999865,1,stop_loss
short,2025-10-27 07:30:00,2025-10-27 07:45:00,186.6,187.533,-0.5999999999999961,1,stop_loss
short,2025-10-27 08:45:00,2025-10-27 09:15:00,189.23,187.33769999999998,0.9000000000000031,2,take_profit
short,2025-10-28 04:15:00,2025-10-28 07:15:00,190.2,188.29799999999997,0.900000000000008,12,take_profit
long,2025-11-06 05:30:00,2025-11-06 07:15:00,186.47,188.3347,0.8999999999999996,7,take_profit
long,2025-11-07 04:30:00,2025-11-07 06:00:00,184.26,186.1026,0.9000000000000025,6,take_profit
long,2025-11-10 07:30:00,2025-11-10 09:15:00,181.93,181.02035,-0.5999999999999995,7,stop_loss
long,2025-11-11 03:45:00,2025-11-11 04:45:00,178.76,177.8662,-0.5999999999999994,4,stop_loss
long,2025-11-11 06:30:00,2025-11-11 09:45:00,176.6,176.64,-0.07734994337486295,13,forced_intraday_exit
long,2025-11-12 03:45:00,2025-11-12 04:15:00,177.38,179.1538,0.8999999999999967,2,take_profit
short,2025-11-18 04:30:00,2025-11-18 04:45:00,182.39,183.30194999999998,-0.5999999999999948,1,stop_loss
short,2025-11-18 06:30:00,2025-11-18 09:45:00,183.06,182.19,0.3752540150770264,13,forced_intraday_exit
long,2025-11-19 06:45:00,2025-11-19 07:30:00,179.23,178.33384999999998,-0.6000000000000032,3,stop_loss
long,2025-11-20 04:15:00,2025-11-20 04:30:00,158.21,159.7921,0.8999999999999979,1,take_profit
long,2025-11-20 06:30:00,2025-11-20 06:45:00,161.54,160.73229999999998,-0.600000000000007,1,stop_loss
long,2025-11-20 08:45:00,2025-11-20 09:00:00,158.11,159.6911,0.899999999999995,1,take_profit
long,2025-11-21 03:45:00,2025-11-21 04:00:00,161.85,161.04075,-0.5999999999999948,1,stop_loss
long,2025-11-24 07:00:00,2025-11-24 08:00:00,155.35,154.57325,-0.5999999999999953,4,stop_loss
long,2025-11-25 06:30:00,2025-11-25 06:45:00,151.13,150.37435,-0.6000000000000019,1,stop_loss
long,2025-11-25 07:15:00,2025-11-25 07:45:00,151.0,150.245,-0.599999999999997,2,stop_loss
long,2025-11-25 08:45:00,2025-11-25 09:00:00,153.0,152.23499999999999,-0.6000000000000096,1,stop_loss
short,2025-11-26 07:00:00,2025-11-26 08:30:00,158.35,156.76649999999998,0.9000000000000096,6,take_profit
long,2025-11-28 06:45:00,2025-11-28 09:45:00,152.93,154.29,0.7892957562283301,12,forced_intraday_exit
long,2025-12-01 07:15:00,2025-12-01 08:45:00,152.21,151.44895,-0.6000000000000075,6,stop_loss
long,2025-12-03 06:15:00,2025-12-03 07:15:00,150.89,152.3989,0.9000000000000076,4,take_profit
long,2025-12-05 07:15:00,2025-12-05 09:45:00,147.71,148.18,0.21819105003046432,10,forced_intraday_exit
